song_id,group,episode,stimulus_id,mix_id,posterior_mean_expected_rating,hdi_3,hdi_97,posterior_probability_highest,is_final_predicted_winner,draw_level_tie_probability,final_probability_tie_flag
in_the_meantime,group_02,EDR-2,in_the_meantime_qut_pro,mix_cdaef40f2b94,62.944242812643814,52.557461259049155,72.62911157375952,0.01125,False,0.0,False
in_the_meantime,group_02,FM-1,in_the_meantime_du_h,mix_302f0efe8a80,67.50640123806433,57.64984464825723,77.5488613316997,0.97275,True,0.0,False
in_the_meantime,group_02,FM-1,in_the_meantime_du_i,mix_9baa86357fd4,55.3644975336044,45.35934316533561,65.53072071996273,0.016,False,0.0,False
in_the_meantime,group_02,FM-1,in_the_meantime_du_k,mix_56e65a3ce054,21.737932939189978,12.077311687600123,32.503510861088664,0.0,False,0.0,False
in_the_meantime,group_02,FM-1,in_the_meantime_qut_b,mix_c7bdcba64775,42.99960572192642,32.35371043751148,52.68436967242927,0.0,False,0.0,False
in_the_meantime,group_02,FM-1,in_the_meantime_qut_pro,mix_cdaef40f2b94,54.505599169202846,44.036116888472115,64.47407049586556,0.01125,False,0.0,False
lead_me,group_01,EDR-1,lead_me_du_d,mix_f1f7973e5bac,53.500975631331414,44.36217729540874,63.04818739349807,0.10225,False,0.0,False
lead_me,group_01,EDR-1,lead_me_du_e,mix_271852ba8676,37.68585907545246,28.51962743752917,46.774445847281214,0.0,False,0.0,False
lead_me,group_01,EDR-1,lead_me_mcg_pro2,mix_d3e3580b6e30,60.11412018689129,50.44671598964889,69.04879222320471,0.87725,True,0.0,False
lead_me,group_01,EDR-1,lead_me_pxl_l1,mix_d5b28dfc8a93,47.26064825980736,37.74209349447099,56.001088201393785,0.00375,False,0.0,False
lead_me,group_01,EDR-1,lead_me_pxl_l4,mix_c7d9a071ba25,49.20118176548203,39.854354181217886,58.244284127105935,0.01675,False,0.0,False
lead_me,group_01,EDR-2,lead_me_du_d,mix_f1f7973e5bac,55.64806496358857,45.87641424238589,64.36141896506271,0.10225,False,0.0,False
lead_me,group_01,EDR-2,lead_me_du_e,mix_271852ba8676,39.832948407709615,30.39747619469399,48.90707917765657,0.0,False,0.0,False
lead_me,group_01,EDR-2,lead_me_mcg_pro2,mix_d3e3580b6e30,62.26120951914843,52.987044200096975,71.78405181231919,0.87725,True,0.0,False
lead_me,group_01,EDR-2,lead_me_pxl_l1,mix_d5b28dfc8a93,49.40773759206451,40.04389241206185,58.72327054232166,0.00375,False,0.0,False
lead_me,group_01,EDR-2,lead_me_pxl_l4,mix_c7d9a071ba25,51.348271097739186,42.24588119567396,60.853617892389266,0.01675,False,0.0,False
lead_me,group_01,FM-1,lead_me_du_d,mix_f1f7973e5bac,47.209421320147584,37.875521801734074,56.46776114452767,0.10225,False,0.0,False
lead_me,group_01,FM-1,lead_me_du_e,mix_271852ba8676,31.39430476426863,21.651196209122656,40.048166643974035,0.0,False,0.0,False
lead_me,group_01,FM-1,lead_me_mcg_pro2,mix_d3e3580b6e30,53.822565875707454,44.30589742759486,63.154582484980494,0.87725,True,0.0,False
lead_me,group_01,FM-1,lead_me_pxl_l1,mix_d5b28dfc8a93,40.96909394862353,31.61997578440389,50.13616784570332,0.00375,False,0.0,False
lead_me,group_01,FM-1,lead_me_pxl_l4,mix_c7d9a071ba25,42.9096274542982,33.87450271420783,52.350128430665166,0.01675,False,0.0,False
pouring_room,group_02,EDR-1,pouring_room_mcg_pro1,mix_132e75f34470,74.49365218345201,64.55801201296839,84.98176720611235,0.33675,False,0.0,False
pouring_room,group_02,EDR-1,pouring_room_mcg_r,mix_0ba76f420c1d,76.80342812798071,67.16201683688791,87.25809544426117,0.6625,True,0.0,False
pouring_room,group_02,EDR-1,pouring_room_mcg_t,mix_be2ccd4c43ff,38.1380911574756,28.424846903767374,49.078917833913664,0.0,False,0.0,False
pouring_room,group_02,EDR-1,pouring_room_mcg_v,mix_e08faaf8bbb3,60.229641318427205,49.99700502839474,70.05950850041727,0.00075,False,0.0,False
pouring_room,group_02,EDR-1,pouring_room_mcg_x,mix_cbf8555ee2b2,58.97883403501855,48.73110042958591,68.43230856656659,0.0,False,0.0,False
pouring_room,group_02,EDR-2,pouring_room_mcg_pro1,mix_132e75f34470,76.64074151570915,66.97900243316936,87.35862188706723,0.33675,False,0.0,False
pouring_room,group_02,EDR-2,pouring_room_mcg_r,mix_0ba76f420c1d,78.95051746023786,68.9476204085629,88.9493349251476,0.6625,True,0.0,False
pouring_room,group_02,EDR-2,pouring_room_mcg_t,mix_be2ccd4c43ff,40.28518048973275,30.506076270164797,51.1612969104559,0.0,False,0.0,False
pouring_room,group_02,EDR-2,pouring_room_mcg_v,mix_e08faaf8bbb3,62.376730650684344,52.41854463090738,72.05984343889264,0.00075,False,0.0,False
pouring_room,group_02,EDR-2,pouring_room_mcg_x,mix_cbf8555ee2b2,61.125923367275696,51.14619259676775,70.70959115066707,0.0,False,0.0,False
pouring_room,group_02,FM-1,pouring_room_mcg_pro1,mix_132e75f34470,68.20209787226817,58.02274031379184,78.42675332672285,0.33675,False,0.0,False
pouring_room,group_02,FM-1,pouring_room_mcg_r,mix_0ba76f420c1d,70.51187381679688,60.41403873609161,80.33572208942394,0.6625,True,0.0,False
pouring_room,group_02,FM-1,pouring_room_mcg_t,mix_be2ccd4c43ff,31.846536846291777,21.150580357313927,41.89065436537746,0.0,False,0.0,False
pouring_room,group_02,FM-1,pouring_room_mcg_v,mix_e08faaf8bbb3,53.938087007243375,43.67057067343152,63.928619484599594,0.00075,False,0.0,False
pouring_room,group_02,FM-1,pouring_room_mcg_x,mix_cbf8555ee2b2,52.68727972383472,43.151885293831796,62.977598502009904,0.0,False,0.0,False
