song_id,group,episode,stimulus_id,mix_id,posterior_mean_expected_rating,hdi_3,hdi_97,posterior_probability_highest,is_final_predicted_winner,draw_level_tie_probability,final_probability_tie_flag
lead_me,group_01,EDR-2,lead_me_pxl_l1,mix_d5b28dfc8a93,47.28203635310856,38.08821010482809,56.240292198468495,0.00325,False,0.0,False
lead_me,group_01,EDR-2,lead_me_pxl_l4,mix_c7d9a071ba25,50.0475811088681,40.85020771340944,59.15077218746029,0.01225,False,0.0,False
lead_me,group_01,FM-1,lead_me_du_d,mix_f1f7973e5bac,45.97984456794532,35.962552857933105,54.669988876343666,0.11875,False,0.0,False
lead_me,group_01,FM-1,lead_me_du_e,mix_271852ba8676,30.070501637511985,20.584516560183495,39.383661713336785,0.00025,False,0.0,False
lead_me,group_01,FM-1,lead_me_mcg_pro2,mix_d3e3580b6e30,51.78825922310393,42.56671692123906,61.10813547932512,0.8655,True,0.0,False
lead_me,group_01,FM-1,lead_me_pxl_l1,mix_d5b28dfc8a93,38.404109286630636,29.296742971985303,47.82665957201994,0.00325,False,0.0,False
lead_me,group_01,FM-1,lead_me_pxl_l4,mix_c7d9a071ba25,41.16965404239018,32.480478397474215,50.57120264932099,0.01225,False,0.0,False
pouring_room,group_02,EDR-1,pouring_room_mcg_pro1,mix_132e75f34470,74.10848234644801,64.18771100327154,82.66061930607705,0.6625,True,0.0,False
pouring_room,group_02,EDR-1,pouring_room_mcg_r,mix_0ba76f420c1d,72.0482303069158,62.721577693856965,81.05188966055046,0.3375,False,0.0,False
pouring_room,group_02,EDR-1,pouring_room_mcg_t,mix_be2ccd4c43ff,36.74341707194156,27.526873212945084,46.35251244071934,0.0,False,0.0,False
pouring_room,group_02,EDR-1,pouring_room_mcg_v,mix_e08faaf8bbb3,58.31425382427278,48.93123122873448,67.36140331129826,0.0,False,0.0,False
pouring_room,group_02,EDR-1,pouring_room_mcg_x,mix_cbf8555ee2b2,56.49947172558569,47.436180984975394,65.7715203611152,0.0,False,0.0,False
pouring_room,group_02,EDR-2,pouring_room_mcg_pro1,mix_132e75f34470,76.3109424668502,66.52901360476231,85.3272349038748,0.6625,True,0.0,False
pouring_room,group_02,EDR-2,pouring_room_mcg_r,mix_0ba76f420c1d,74.25069042731795,65.56141475774662,83.64324513856775,0.3375,False,0.0,False
pouring_room,group_02,EDR-2,pouring_room_mcg_t,mix_be2ccd4c43ff,38.94587719234373,30.001213386140133,48.929593184832356,0.0,False,0.0,False
pouring_room,group_02,EDR-2,pouring_room_mcg_v,mix_e08faaf8bbb3,60.516713944674954,51.659446882696045,70.07951710669981,0.0,False,0.0,False
pouring_room,group_02,EDR-2,pouring_room_mcg_x,mix_cbf8555ee2b2,58.70193184598788,49.283728473702624,67.58111109482965,0.0,False,0.0,False
pouring_room,group_02,FM-1,pouring_room_mcg_pro1,mix_132e75f34470,67.43301540037224,58.286737159274736,76.74207150271428,0.6625,True,0.0,False
pouring_room,group_02,FM-1,pouring_room_mcg_r,mix_0ba76f420c1d,65.37276336084004,56.154365613599616,74.42473055310013,0.3375,False,0.0,False
pouring_room,group_02,FM-1,pouring_room_mcg_t,mix_be2ccd4c43ff,30.0679501258658,20.47297216657709,39.50193076424911,0.0,False,0.0,False
pouring_room,group_02,FM-1,pouring_room_mcg_v,mix_e08faaf8bbb3,51.63878687819703,42.46160751830391,60.99566299343155,0.0,False,0.0,False
pouring_room,group_02,FM-1,pouring_room_mcg_x,mix_cbf8555ee2b2,49.824004779509956,40.8719601942371,59.12546435632541,0.0,False,0.0,False
